id,ntd_id,agency_name,facility_id,facility_type,facility_name,geometry,geojson_geometry
1407,90013,Santa Clara Valley Transportation Authority,9458,Surface Parking Lot,"I-880 / Milpitas ""Alder"" ",POINT (-121.91731 37.413436),"{'type': 'Point', 'coordinates': (-121.91731, 37.413436)}"
1408,90013,Santa Clara Valley Transportation Authority,9477,Elevated Fixed Guideway Station,Great Mall,POINT (-121.901652 37.414203),"{'type': 'Point', 'coordinates': (-121.901652, 37.414203)}"
1409,90013,Santa Clara Valley Transportation Authority,9390,General Purpose Maintenance Facility/Depot,Cerone - Bldg H (Guard; Vault; Supervision),POINT (-121.935505 37.41648),"{'type': 'Point', 'coordinates': (-121.935505, 37.41648)}"
1410,90013,Santa Clara Valley Transportation Authority,9386,General Purpose Maintenance Facility/Depot,Cerone - Bldg D (Tire Shop),POINT (-121.935826 37.417937),"{'type': 'Point', 'coordinates': (-121.935826, 37.417937)}"
1411,90013,Santa Clara Valley Transportation Authority,9394,Vehicle Washing Facility,Cerone - Bldg M (Bus Wash; Waste Water),POINT (-121.934845 37.41805),"{'type': 'Point', 'coordinates': (-121.934845, 37.41805)}"
1412,90013,Santa Clara Valley Transportation Authority,9392,Maintenance Facility (Service and Inspection),Cerone - Bldg K (Maintenance Shop),POINT (-121.934941 37.418544),"{'type': 'Point', 'coordinates': (-121.934941, 37.418544)}"
1413,90013,Santa Clara Valley Transportation Authority,9403,General Purpose Maintenance Facility/Depot,Cerone - Bldg 11 (Cylinder Storage),POINT (-121.93567 37.418624),"{'type': 'Point', 'coordinates': (-121.93567, 37.418624)}"
1414,90013,Santa Clara Valley Transportation Authority,9385,Administrative Office / Sales Office,Cerone - Bldg C (Fiscal Resource),POINT (-121.935773 37.418672),"{'type': 'Point', 'coordinates': (-121.935773, 37.418672)}"
1415,90013,Santa Clara Valley Transportation Authority,9402,General Purpose Maintenance Facility/Depot,Cerone - Bldg 10 (Cylinder Storage),POINT (-121.935762 37.418841),"{'type': 'Point', 'coordinates': (-121.935762, 37.418841)}"
1416,90013,Santa Clara Valley Transportation Authority,9393,"Other, Administrative & Maintenance (describe in Notes)",Cerone - Bldg L (Access Paratransit),POINT (-121.938396 37.418962),"{'type': 'Point', 'coordinates': (-121.938396, 37.418962)}"
1417,90013,Santa Clara Valley Transportation Authority,9384,Administrative Office / Sales Office,Cerone - Bldg B (Bus Operations),POINT (-121.935864 37.419155),"{'type': 'Point', 'coordinates': (-121.935864, 37.419155)}"
1418,90013,Santa Clara Valley Transportation Authority,9382,Maintenance Facility (Service and Inspection),Cerone Bus Division,POINT (-121.935864 37.419155),"{'type': 'Point', 'coordinates': (-121.935864, 37.419155)}"
1419,90013,Santa Clara Valley Transportation Authority,9387,Maintenance Facility (Service and Inspection),Cerone - Bldg E (Minor Maintenance),POINT (-121.935204 37.419202),"{'type': 'Point', 'coordinates': (-121.935204, 37.419202)}"
1420,90013,Santa Clara Valley Transportation Authority,9398,"Other, Administrative & Maintenance (describe in Notes)",Cerone - Bldg 4 (Driver Quiet Room),POINT (-121.935638 37.419239),"{'type': 'Point', 'coordinates': (-121.935638, 37.419239)}"
1421,90013,Santa Clara Valley Transportation Authority,9397,General Purpose Maintenance Facility/Depot,Cerone - Bldg 3 (Tank Farm),POINT (-121.935483 37.419336),"{'type': 'Point', 'coordinates': (-121.935483, 37.419336)}"
1422,90013,Santa Clara Valley Transportation Authority,9388,Vehicle Fueling Facility,"Cerone - Bldg F (Fuel Island, Generator)",POINT (-121.934287 37.419437),"{'type': 'Point', 'coordinates': (-121.934287, 37.419437)}"
1423,90013,Santa Clara Valley Transportation Authority,9395,Vehicle Fueling Facility,Cerone - Bldg 1 (Fuel Island; Break),POINT (-121.933745 37.419522),"{'type': 'Point', 'coordinates': (-121.933745, 37.419522)}"
1424,90013,Santa Clara Valley Transportation Authority,9396,General Purpose Maintenance Facility/Depot,Cerone - Bldg 2 (Old Break; Trailer),POINT (-121.934517 37.419688),"{'type': 'Point', 'coordinates': (-121.934517, 37.419688)}"
1425,90013,Santa Clara Valley Transportation Authority,9391,General Purpose Maintenance Facility/Depot,Cerone - Bldg I (Bus Stop Maintenance),POINT (-121.937109 37.420028),"{'type': 'Point', 'coordinates': (-121.937109, 37.420028)}"
1426,90013,Santa Clara Valley Transportation Authority,9383,Maintenance Facility (Service and Inspection),Cerone - Bldg A (Facility Maintenance),POINT (-121.936717 37.420028),"{'type': 'Point', 'coordinates': (-121.936717, 37.420028)}"
1427,90013,Santa Clara Valley Transportation Authority,9389,Heavy Maintenance & Overhaul (Backshop),Cerone - Bldg G (Overall & Repair),POINT (-121.935215 37.420323),"{'type': 'Point', 'coordinates': (-121.935215, 37.420323)}"
1428,90013,Santa Clara Valley Transportation Authority,9401,Heavy Maintenance & Overhaul (Backshop),Cerone - Bldg 7 (O&R Waste Water),POINT (-121.934737 37.420966),"{'type': 'Point', 'coordinates': (-121.934737, 37.420966)}"
1429,90013,Santa Clara Valley Transportation Authority,9377,General Purpose Maintenance Facility/Depot,North - Bldg C (Detail & Tire Shop),POINT (-122.074687 37.411536),"{'type': 'Point', 'coordinates': (-122.074687, 37.411536)}"
1430,90013,Santa Clara Valley Transportation Authority,9378,Vehicle Washing Facility,"North - Bldg D (Bus Wash, Steam Clean)",POINT (-122.075298 37.41192),"{'type': 'Point', 'coordinates': (-122.075298, 37.41192)}"
1431,90013,Santa Clara Valley Transportation Authority,9379,General Purpose Maintenance Facility/Depot,North - Bldg 1 (Hazardous Waste Storage),POINT (-122.075298 37.41192),"{'type': 'Point', 'coordinates': (-122.075298, 37.41192)}"
1432,90013,Santa Clara Valley Transportation Authority,9376,Vehicle Fueling Facility,North - Bldg B (Fuel Island),POINT (-122.074729 37.411971),"{'type': 'Point', 'coordinates': (-122.074729, 37.411971)}"
1433,90013,Santa Clara Valley Transportation Authority,9380,General Purpose Maintenance Facility/Depot,North - Bldg 2 (Storage),POINT (-122.075706 37.412116),"{'type': 'Point', 'coordinates': (-122.075706, 37.412116)}"
1434,90013,Santa Clara Valley Transportation Authority,9381,General Purpose Maintenance Facility/Depot,North - Bldg 3 (Hazardous Waste Storage),POINT (-122.076113 37.412116),"{'type': 'Point', 'coordinates': (-122.076113, 37.412116)}"
1435,90013,Santa Clara Valley Transportation Authority,9375,Administrative Office / Sales Office,North - Bldg A (Admin & Operation),POINT (-122.075201 37.41307),"{'type': 'Point', 'coordinates': (-122.075201, 37.41307)}"
1436,90013,Santa Clara Valley Transportation Authority,9374,Maintenance Facility (Service and Inspection),North Bus Division,POINT (-122.075201 37.41307),"{'type': 'Point', 'coordinates': (-122.075201, 37.41307)}"
1437,90134,Peninsula Corridor Joint Powers Board,4213,Surface Parking Lot,CAL Parking Lot,POINT (-122.1411 37.42882),"{'type': 'Point', 'coordinates': (-122.1411, 37.42882)}"
1438,90134,Peninsula Corridor Joint Powers Board,4146,At-Grade Fixed Guideway Station,California Avenue Station,POINT (-122.1411 37.42882),"{'type': 'Point', 'coordinates': (-122.1411, 37.42882)}"
1439,90013,Santa Clara Valley Transportation Authority,9441,Surface Parking Lot,California Caltrain Station,POINT (-122.141922 37.42917),"{'type': 'Point', 'coordinates': (-122.141922, 37.42917)}"
1440,90134,Peninsula Corridor Joint Powers Board,4212,Surface Parking Lot,PAL Parking Lot,POINT (-122.1562 37.43834),"{'type': 'Point', 'coordinates': (-122.1562, 37.43834)}"
1441,90009,San Mateo County Transit District,20281,At-Grade Fixed Guideway Station,Palo Alto Station,POINT (-122.1562 37.43834),"{'type': 'Point', 'coordinates': (-122.1562, 37.43834)}"
1442,90134,Peninsula Corridor Joint Powers Board,4145,At-Grade Fixed Guideway Station,Palo Alto Station,POINT (-122.1562 37.43834),"{'type': 'Point', 'coordinates': (-122.1562, 37.43834)}"
1443,90134,Peninsula Corridor Joint Powers Board,4144,At-Grade Fixed Guideway Station,Stanford Station,POINT (-122.1645 37.44334),"{'type': 'Point', 'coordinates': (-122.1645, 37.44334)}"
1444,90013,Santa Clara Valley Transportation Authority,9451,Surface Parking Lot,Palo Alto Caltrain Station ,POINT (-122.165216 37.443443),"{'type': 'Point', 'coordinates': (-122.165216, 37.443443)}"
1445,90134,Peninsula Corridor Joint Powers Board,4143,At-Grade Fixed Guideway Station,Menlo Park Station,POINT (-122.1823 37.45485),"{'type': 'Point', 'coordinates': (-122.1823, 37.45485)}"
1446,90134,Peninsula Corridor Joint Powers Board,4211,Surface Parking Lot,MPK Parking Lot,POINT (-122.1823 37.45485),"{'type': 'Point', 'coordinates': (-122.1823, 37.45485)}"
1447,90009,San Mateo County Transit District,20280,At-Grade Fixed Guideway Station,Menlo Park Station,POINT (-122.1823 37.45485),"{'type': 'Point', 'coordinates': (-122.1823, 37.45485)}"
1448,90134,Peninsula Corridor Joint Powers Board,4228,"Other, Administrative & Maintenance (describe in Notes)",Menlo Park Maintenance of Way (MOW) Facility,POINT (-122.1811 37.47931),"{'type': 'Point', 'coordinates': (-122.1811, 37.47931)}"
1449,90134,Peninsula Corridor Joint Powers Board,4229,"Other, Administrative & Maintenance (describe in Notes)",San Jose Control Center (SJCC),POINT (-122.1807 37.47965),"{'type': 'Point', 'coordinates': (-122.1807, 37.47965)}"
1450,90134,Peninsula Corridor Joint Powers Board,4141,At-Grade Fixed Guideway Station,Redwood City Station,POINT (-122.2314 37.4858),"{'type': 'Point', 'coordinates': (-122.2314, 37.4858)}"
1451,90009,San Mateo County Transit District,20279,At-Grade Fixed Guideway Station,Redwood City Station,POINT (-122.2314 37.4858),"{'type': 'Point', 'coordinates': (-122.2314, 37.4858)}"
1452,90134,Peninsula Corridor Joint Powers Board,4209,Surface Parking Lot,RWC Parking Lot,POINT (-122.2314 37.4858),"{'type': 'Point', 'coordinates': (-122.2314, 37.4858)}"
1453,90009,San Mateo County Transit District,4419,Parking Structure,Sequoia Station Pedestrian Ramp,POINT (-122.2317195 37.4858126),"{'type': 'Point', 'coordinates': (-122.2317195, 37.4858126)}"
1454,90009,San Mateo County Transit District,4414,Parking Structure,Sequoia R.C. Parking Garage SE,POINT (-122.2317195 37.4858126),"{'type': 'Point', 'coordinates': (-122.2317195, 37.4858126)}"
1455,90009,San Mateo County Transit District,18506,General Purpose Maintenance Facility/Depot,Brewster Depot Dispatch (Bldg 100),POINT (-122.2355299 37.4878244),"{'type': 'Point', 'coordinates': (-122.2355299, 37.4878244)}"
1456,90009,San Mateo County Transit District,18507,General Purpose Maintenance Facility/Depot,Brewster Depot Training (Bldg 200),POINT (-122.2355299 37.4878244),"{'type': 'Point', 'coordinates': (-122.2355299, 37.4878244)}"
1457,90009,San Mateo County Transit District,18508,General Purpose Maintenance Facility/Depot,Brewster Depot Admin (Bldg 300),POINT (-122.2355299 37.4878244),"{'type': 'Point', 'coordinates': (-122.2355299, 37.4878244)}"
1458,90009,San Mateo County Transit District,4405,General Purpose Maintenance Facility/Depot,Brewster Bus Parking,POINT (-122.2355299 37.4878244),"{'type': 'Point', 'coordinates': (-122.2355299, 37.4878244)}"
1459,90013,Santa Clara Valley Transportation Authority,9400,General Purpose Maintenance Facility/Depot,Cerone - Bldg 6 (New Product Drum),POINT (-121.934597 37.420972),"{'type': 'Point', 'coordinates': (-121.934597, 37.420972)}"
1460,90013,Santa Clara Valley Transportation Authority,9399,General Purpose Maintenance Facility/Depot,Cerone - Bldg 5 (Storage),POINT (-121.934447 37.421002),"{'type': 'Point', 'coordinates': (-121.934447, 37.421002)}"
1461,90003,San Francisco Bay Area Rapid Transit District,5345,At-Grade Fixed Guideway Station,"Passenger Station, Warm Springs, S20, 15372807",POINT (-121.9393 37.50217),"{'type': 'Point', 'coordinates': (-121.9393, 37.50217)}"
1462,90003,San Francisco Bay Area Rapid Transit District,5330,Surface Parking Lot,"Parking Lot, Warm Springs, 15376204",POINT (-121.9393 37.50217),"{'type': 'Point', 'coordinates': (-121.9393, 37.50217)}"
1463,90003,San Francisco Bay Area Rapid Transit District,5320,General Purpose Maintenance Facility/Depot,"Ancillary  Building, Warm Springs, 15372806",POINT (-121.9393 37.50217),"{'type': 'Point', 'coordinates': (-121.9393, 37.50217)}"
1464,90003,San Francisco Bay Area Rapid Transit District,5383,Elevated Fixed Guideway Station,"Passenger Station, Fremont, A90, 12000259",POINT (-121.9764 37.55736),"{'type': 'Point', 'coordinates': (-121.9764, 37.55736)}"
1465,90003,San Francisco Bay Area Rapid Transit District,5321,Surface Parking Lot,"Parking Lot, Fremont, 12000303",POINT (-121.9764 37.55736),"{'type': 'Point', 'coordinates': (-121.9764, 37.55736)}"
1466,90182,Altamont Corridor Express,9142,"Other, Passenger or Parking (describe in Notes)",Fremont Station Building,POINT (-122.0074858 37.559071),"{'type': 'Point', 'coordinates': (-122.0074858, 37.559071)}"
1467,90182,Altamont Corridor Express,9161,Surface Parking Lot,Fremont Parking Lot,POINT (-122.0074858 37.559071),"{'type': 'Point', 'coordinates': (-122.0074858, 37.559071)}"
1468,90182,Altamont Corridor Express,9115,Simple At-Grade Platform Station,Fremont Station,POINT (-122.0074858 37.559071),"{'type': 'Point', 'coordinates': (-122.0074858, 37.559071)}"
1469,90173,Transit Joint Powers Authority for Merced County,10255,Bus Transfer Center,Atwater Transit Center,POINT (-120.608455 37.345509),"{'type': 'Point', 'coordinates': (-120.608455, 37.345509)}"
1470,91082,Mariposa County,12298,Maintenance Facility (Service and Inspection),Mariposa County Fleet Building ,POINT (-119.9476309 37.4619679),"{'type': 'Point', 'coordinates': (-119.9476309, 37.4619679)}"
1471,90201,City of Turlock,6651,Maintenance Facility (Service and Inspection),Maintenance,POINT (-120.869293 37.486781),"{'type': 'Point', 'coordinates': (-120.869293, 37.486781)}"
1472,91070,Yosemite Area Regional Transportation System,9733,Surface Parking Lot,Mariposa Park & Ride,POINT (-119.974086 37.4912319),"{'type': 'Point', 'coordinates': (-119.974086, 37.4912319)}"
1473,90201,City of Turlock,17732,Surface Parking Lot,Passenger/Parking Facilities,POINT (-120.8590768 37.50655250000001),"{'type': 'Point', 'coordinates': (-120.8590768, 37.50655250000001)}"
1474,90201,City of Turlock,17733,Bus Transfer Center,Turlock Regional Transit Center,POINT (-120.8590768 37.50655250000001),"{'type': 'Point', 'coordinates': (-120.8590768, 37.50655250000001)}"
1475,90306,Stanislaus Regional Transit Authority,20312,Bus Transfer Center,Transit Center,POINT (-121.0012765 37.6392916),"{'type': 'Point', 'coordinates': (-121.0012765, 37.6392916)}"
1476,90182,Altamont Corridor Express,9117,Simple At-Grade Platform Station,Tracy Station,POINT (-121.433529 37.704229),"{'type': 'Point', 'coordinates': (-121.433529, 37.704229)}"
1477,90182,Altamont Corridor Express,9140,"Other, Passenger or Parking (describe in Notes)",Tracy Station Ticket Sales Booth,POINT (-121.433529 37.704229),"{'type': 'Point', 'coordinates': (-121.433529, 37.704229)}"
1478,90182,Altamont Corridor Express,9150,Surface Parking Lot,Tracy Parking Lot,POINT (-121.433529 37.704229),"{'type': 'Point', 'coordinates': (-121.433529, 37.704229)}"
1479,90009,San Mateo County Transit District,4410,Vehicle Fueling Facility,South Base Fueling Island (Bldg 400),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1480,90009,San Mateo County Transit District,19239,General Purpose Maintenance Facility/Depot,South Base Emergency Generator Building (Bldg 700),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1481,90009,San Mateo County Transit District,4406,Vehicle Washing Facility,South Base Bus Washer (Bldg 600),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1482,90009,San Mateo County Transit District,4407,Maintenance Facility (Service and Inspection),South Base Maintenance Building (Bldg 100),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1483,90009,San Mateo County Transit District,4408,General Purpose Maintenance Facility/Depot,South Base Transportation (Bldg 200),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1484,90009,San Mateo County Transit District,4409,Maintenance Facility (Service and Inspection),South Base Tire Shop (Bldg 300),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1485,90009,San Mateo County Transit District,4411,Maintenance Facility (Service and Inspection),South Base Brake Repair (Bldg 500),POINT (-122.2503145 37.5164486),"{'type': 'Point', 'coordinates': (-122.2503145, 37.5164486)}"
1486,90014,Alameda-Contra Costa Transit District,120,Surface Parking Lot,Ardenwood TC,POINT (-122.0545 37.55167),"{'type': 'Point', 'coordinates': (-122.0545, 37.55167)}"
1487,90161,City of Union City,9642,Bus Transfer Center,Union Landing Transit Center,POINT (-122.0662668 37.5987779),"{'type': 'Point', 'coordinates': (-122.0662668, 37.5987779)}"
1488,90003,San Francisco Bay Area Rapid Transit District,19863,"Other, Administrative & Maintenance (describe in Notes)","Warehouse, Track Maintenance Warehouse 1 at HRY, 15746235",POINT (-122.03292704872 37.6065821152755),"{'type': 'Point', 'coordinates': (-122.03292704872, 37.6065821152755)}"
